League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Robert Lewandowski,/en/players/8d78e732/Robert-Lewandowski,9,POL,FW,30-360,90,2,0,1,1,4,1,1,0,30,0,0,0,1.6,0.8,0,4,1,17,19,89.5,2,20,2,2,2
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Kingsley Coman,/en/players/042e8a49/Kingsley-Coman,29,FRA,LW,23-064,90,0,0,0,0,1,1,0,0,68,1,0,2,0.3,0.3,0.1,4,0,37,47,78.7,3,55,5,6,1
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Serge Gnabry,/en/players/88e357ef/Serge-Gnabry,22,GER,RW,24-033,86,0,1,0,0,4,2,0,0,67,1,0,0,0.2,0.2,1,7,1,46,58,79.3,6,51,10,3,3
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Alphonso Davies,/en/players/d781d855/Alphonso-Davies,19,CAN,RW,18-287,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,2,2,100,1,5,0,1,1
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Corentin Tolisso,/en/players/652d4c37/Corentin-Tolisso,24,FRA,LM,25-013,90,0,0,0,0,2,0,0,0,87,1,0,0,0.2,0.2,0.1,4,0,70,80,87.5,16,68,2,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Thiago Alcántara,/en/players/77e84962/Thiago-Alcantara,6,ESP,CM,28-127,90,0,0,0,0,1,1,0,0,95,1,3,0,0,0,0,1,1,75,86,87.2,10,66,0,2,1
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Thomas Müller,/en/players/3c6089ab/Thomas-Muller,25,GER,RM,29-337,84,0,0,0,0,3,1,1,0,51,1,0,1,0.2,0.2,0.1,2,0,30,41,73.2,5,33,2,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Renato Sanches,/en/players/032f894e/Renato-Sanches,35,POR,RM,21-363,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,8,9,88.9,0,9,0,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,David Alaba,/en/players/05439de2/David-Alaba,27,AUT,LB,27-053,90,0,0,0,0,1,0,0,0,95,1,1,1,0.1,0.1,0.2,4,0,82,91,90.1,14,62,2,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Benjamin Pavard,/en/players/45a03961/Benjamin-Pavard,5,FRA,CB,23-141,90,0,0,0,0,0,0,1,0,88,0,0,0,0,0,0,0,0,77,82,93.9,9,68,3,3,3
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Niklas Süle,/en/players/e33c06cf/Niklas-Sule,4,GER,CB,23-347,90,0,0,0,0,0,0,0,0,77,1,1,1,0,0,0,1,0,68,73,93.2,5,58,1,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Joshua Kimmich,/en/players/49296448/Joshua-Kimmich,32,GER,RB,24-189,90,0,0,0,0,0,0,0,0,118,0,0,0,0,0,0.2,4,1,88,117,75.2,10,72,6,2,2
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Bayern Munich,Home,Manuel Neuer,/en/players/8778c910/Manuel-Neuer,1,GER,GK,33-142,90,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,25,29,86.2,0,13,0,0,0
Fußball-Bundesliga,8/16/2019,Fußball-Bundesliga (Matchweek 1),Bayern Munich,4/3/2003,2,2.5,Robert Lewandowski · 24&rsquor; Robert Lewandowski (P) · 60&rsquor;,3,0,Hertha BSC,3-4-1-2,2,1.1,Dodi Lukebakio · 36&rsquor; Marko Grujić · 38&rsquor;,3,0,https://fbref.com/en/matches/64c6b172/Bayern-Munich-Hertha-BSC-August-16-2019-Bundesliga,Hertha BSC,Away,Vedad Ibišević,/en/players/c3fd9887/Vedad-Ibisevic,19,BIH,FW,35-010,62,0,1,0,0,2,1,0,0,13,0,0,0,0.1,0.1,0.7,1,1,7,10,70,1,7,0,0,0
