League,Match_Date,Matchweek,Home_Team,Home_Formation,Home_Score,Home_xG,Home_Goals,Home_Yellow_Cards,Home_Red_Cards,Away_Team,Away_Formation,Away_Score,Away_xG,Away_Goals,Away_Yellow_Cards,Away_Red_Cards,Game_URL,Team,Home_Away,Player,Player_Href,Player_Num,Nation,Pos,Age,Min,Gls,Ast,PK,PKatt,Sh,SoT,CrdY,CrdR,Touches,Tkl,Int,Blocks,xG_Expected,npxG_Expected,xAG_Expected,SCA_SCA,GCA_SCA,Cmp_Passes,Att_Passes,Cmp_percent_Passes,PrgP_Passes,Carries_Carries,PrgC_Carries,Att_Take_Ons,Succ_Take_Ons
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Edin Džeko,/en/players/3bb7f478/Edin-Dzeko,9,BIH,FW,35-157,90,1,1,0,0,4,3,0,0,45,1,0,2,0.5,0.5,0,3,3,25,32,78.1,4,21,1,3,2
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Stefano Sensi,/en/players/b70bde8f/Stefano-Sensi,12,ITA,FW,26-016,68,0,0,0,0,1,0,0,0,42,1,0,1,0,0,0,3,0,28,35,80,7,23,2,0,0
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Arturo Vidal,/en/players/67cdbc0e/Arturo-Vidal,22,CHI,DM,34-091,22,1,1,0,0,1,1,0,0,29,0,1,0,0.4,0.4,0.2,3,1,22,25,88,3,17,2,2,2
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Hakan Çalhanoğlu,/en/players/cd0fa27b/Hakan-Calhanoglu,20,TUR,"DM,FW",27-194,76,1,1,0,0,1,1,0,0,66,1,1,0,0,0,0.4,8,2,48,60,80,5,36,1,2,0
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Martin Satriano,/en/players/86383d0e/Martin-Satriano,48,URU,FW,20-182,14,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,3,3,100,0,4,0,0,0
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Marcelo Brozović,/en/players/33b8d077/Marcelo-Brozovic,77,CRO,DM,28-278,90,0,0,0,0,3,1,0,0,101,3,0,1,0.1,0.1,0.1,1,0,88,94,93.6,9,65,1,1,1
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Nicolò Barella,/en/players/6928979a/Nicolo-Barella,23,ITA,DM,24-195,76,0,1,0,0,1,0,0,0,62,3,1,0,0,0,0.4,6,2,47,55,85.5,8,40,6,2,1
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Matías Vecino,/en/players/44ac04e9/Matias-Vecino,8,URU,DM,29-362,14,0,0,0,0,0,0,1,0,20,1,0,0,0,0,0,0,0,17,19,89.5,2,17,1,0,0
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Ivan Perišić,/en/players/6fe90922/Ivan-Perisic,14,CRO,WB,32-200,68,0,0,0,0,1,0,0,0,40,2,0,0,0.1,0.1,0,3,0,25,34,73.5,3,22,5,0,0
Serie A,8/21/2021,Serie A (Matchweek 1),Internazionale,3-5-1-1,4,1.6,Milan Škriniar · 6&rsquor; Hakan Çalhanoğlu · 14&rsquor; Arturo Vidal · 74&rsquor; Edin Džeko · 87&rsquor;,1,0,Genoa,3-4-1-2,0,1.1,,2,0,https://fbref.com/en/matches/5c162318/Internazionale-Genoa-August-21-2021-Serie-A,Internazionale,Home,Federico Dimarco,/en/players/970b8574/Federico-Dimarco,32,ITA,"WB,CB",23-284,22,0,0,0,0,1,1,0,0,21,1,0,2,0.1,0.1,0.2,2,0,13,17,76.5,1,10,1,0,0
